Ceará;Charles;ZAG;Reserva;0;0;0;0;0;0;0;0;0
Ceará;William Oliveira;MEI;Reserva;0;0;0;0;0;0;0;0;0
Ceará;Fernando Henrique;GOL;Reserva;0;0;0;0;0;0;0;0;0
Ceará;Edinho;MEI;Reserva;0;0;0;0;0;0;0;0;0
Ceará;João Paulo;ATA;Reserva;0;0;0;0;0;0;0;0;0
Ceará;Thiago Carleto;LAT;Reserva;0;0;0;0;0;0;0;0;0
Ceará;Wescley;MEI;Reserva;0;0;0;0;0;0;0;0;0
Ceará;Felipe Baxola;MEI;Reserva;0;0;0;0;0;0;0;0;0
Ceará;Felippe Cardoso;ATA;Reserva;0;0;0;0;0;0;0;0;0
Ceará;Rick;ATA;Reserva;0;0;0;0;0;0;0;0;0
Ceará;Fabinho;MEI;Titular;0;0;0;0;0;0;0;0;0
Ceará;Fernando Sobral;MEI;Titular;0;0;0;0;0;0;0;0;0
Ceará;Diogo Silva;GOL;Titular;0;0;0;0;0;0;0;0;0
Ceará;Samuel Xavier;LAT;Titular;0;0;0;0;0;0;0;0;0
Ceará;Ricardinho;MEI;Titular;0;0;0;0;0;0;0;0;0
Ceará;Valdo;ZAG;Titular;0;0;0;0;0;0;0;0;0
Ceará;Leandro Carvalho;ATA;Titular;0;0;0;0;0;0;0;0;0
Ceará;Tiago Alves;ZAG;Titular;0;0;0;0;0;0;0;0;0
Ceará;João Lucas;LAT;Titular;0;0;0;0;0;0;0;0;0
Ceará;Mateus Gonçalves;ATA;Titular;0;0;0;0;0;0;0;0;0
Ceará;Thiago Galhardo;MEI;Titular;0;0;0;0;0;0;0;0;0
Ceará;Enderson Moreira;TEC;Titular;0;0;0;0;0;0;0;0;0
